id,year,annual_inc,income_cat,loan_amount,recoveries
1009373,2011,67200,1,10000,0
1009226,2011,46000,1,9500,0
1009138,2011,36300,1,17000,0
994506,2011,125000,2,30000,916.52
1009152,2011,60000,1,30000,0
1009213,2011,54000,1,5375,0
1009153,2011,54000,1,14500,0
1003712,2011,97500,1,30000,1316.9
1009193,2011,100000,1,28000,0
1003208,2011,68232,1,20000,0
1009171,2011,15000,1,5000,0
987382,2011,90000,1,15000,0
1008959,2011,37000,1,13000,0
1008958,2011,300000,3,28000,0
1009098,2011,30000,1,7200,0
1009082,2011,55000,1,5225,0
1007441,2011,180000,2,16000,0
1009060,2011,90000,1,5000,0
1008915,2011,90000,1,25000,2737.51
1002861,2011,78000,1,20000,0
998473,2011,79200,1,10000,0
1008842,2011,30000,1,14000,0
1009024,2011,48000,1,12000,0
1008869,2011,30000,1,4600,0
1009008,2011,75000,1,7000,0
1008858,2011,65000,1,12000,0
1008845,2011,110000,2,20000,10098.06
1008832,2011,200000,2,35000,4626.63
931391,2011,70000,1,20000,0
988592,2011,33000,1,18225,0
1008791,2011,115000,2,6500,0
1008749,2011,106000,2,20000,0
1003434,2011,38400,1,25000,0
1008802,2011,42000,1,8500,0
1008040,2011,75000,1,4000,0
1008723,2011,64000,1,12000,0
1006108,2011,51000,1,6400,0
1008529,2011,100904,2,35000,0
985145,2011,35000,1,16000,0
1008550,2011,125000,2,11000,0
1008762,2011,65000,1,3200,0
1008334,2011,75000,1,3300,0
1008548,2011,98280,1,9400,0
1008709,2011,103000,2,4000,0
1008504,2011,45000,1,25000,3964.63
1008519,2011,62000,1,12000,0
1008690,2011,70000,1,10000,0
1007615,2011,80000,1,12000,0
1008660,2011,42000,1,18000,0
1008491,2011,40000,1,15000,0
1008668,2011,57468,1,14075,0
1006841,2011,35000,1,14125,110.62
1008460,2011,26000,1,4800,0
1005146,2011,48000,1,17175,0
1008456,2011,33600,1,8000,0
1008635,2011,22800,1,7125,225.52
1008627,2011,56650,1,6500,0
1008625,2011,100000,1,19000,0
1003949,2011,90000,1,21000,0
1008593,2011,72000,1,12000,0
1008426,2011,87120,1,2850,0
1008285,2011,39624,1,13000,0
1008377,2011,37000,1,8000,0
995470,2011,18000,1,1500,0
977474,2011,70000,1,30000,0
1008324,2011,62000,1,9475,0
1008369,2011,82400,1,9975,0
1008363,2011,50400,1,3000,0
1002752,2011,82000,1,20900,0
1002396,2011,130000,2,30000,0
1008133,2011,50000,1,8000,0
1001708,2011,24000,1,6000,0
1008126,2011,74030,1,2600,0
1008273,2011,29000,1,11500,0
1008115,2011,50000,1,5000,0
1008119,2011,95000,1,6500,0
1008242,2011,118355,2,14000,0
1008267,2011,95000,1,24000,0
1008099,2011,38000,1,12150,624.69
1008254,2011,72000,1,5800,0
1007899,2011,100000,1,12000,0
990249,2011,54000,1,6000,0
1008068,2011,50000,1,12000,0
1008057,2011,42082,1,5000,134.83
1005957,2011,69500,1,23000,0
879841,2011,15000,1,2600,0
1008194,2011,55000,1,3000,0
1008020,2011,79000,1,10375,0
999681,2011,82008,1,7200,0
1007997,2011,57000,1,17725,0
1008165,2011,48000,1,15350,0
1007959,2011,72000,1,4200,0
1001205,2011,69000,1,4200,0
1007951,2011,60630,1,10000,0
1007932,2011,72000,1,5000,0
1007926,2011,30000,1,14125,0
983769,2011,62000,1,20000,0
1007751,2011,48000,1,9000,946.56
1007918,2011,85000,1,10000,0
1006291,2011,180000,2,10000,0
985200,2011,38000,1,5400,0
1007892,2011,100000,1,9000,0
1007711,2011,66000,1,4800,499.69
1007871,2011,134500,2,24000,0
1007695,2011,40000,1,17600,0
1007839,2011,77000,1,12000,0
999502,2011,46000,1,4925,0
1007073,2011,31700,1,7200,207.84
1007826,2011,81840,1,30000,0
1007647,2011,72000,1,15000,0
997316,2011,101000,2,20000,0
990658,2011,21000,1,8000,376.27
1007619,2011,70000,1,18000,0
1007778,2011,37000,1,6400,0
971035,2011,54000,1,9600,0
1007539,2011,80000,1,7000,0
1007331,2011,90000,1,7000,0
1007317,2011,59000,1,9600,0
1007519,2011,50000,1,10000,0
1007502,2011,140000,2,18000,0
1007513,2011,72000,1,8400,0
999666,2011,111396,2,33600,0
1007397,2011,105000,2,7200,0
1007488,2011,30000,1,4550,0
1007473,2011,37500,1,18750,0
1007291,2011,192000,2,5600,0
1007268,2011,55000,1,4200,0
1005939,2011,38000,1,12600,0
1007257,2011,54000,1,4800,0
1006430,2011,96000,1,3000,0
1007428,2011,100800,2,22000,0
993472,2011,71000,1,20000,0
1007423,2011,30000,1,4750,0
1007228,2011,66000,1,7500,0
1007408,2011,65000,1,15000,0
1007404,2011,94325,1,30000,0
1007209,2011,75500,1,9000,0
1007211,2011,156000,2,35000,0
1007386,2011,50000,1,26000,0
994720,2011,95000,1,6400,0
1006766,2011,48000,1,10800,0
1007379,2011,74500,1,3000,0
1006327,2011,37200,1,4500,0
1007154,2011,65000,1,15000,0
928898,2011,55000,1,12600,0
1007126,2011,150000,2,25000,0
1006907,2011,130000,2,10200,0
1006918,2011,74000,1,20000,0
1007103,2011,90000,1,7000,0
1000208,2011,107496,2,20000,0
1007086,2011,175000,2,17000,0
1006771,2011,79200,1,5000,0
1006875,2011,93000,1,21000,0
1007070,2011,61000,1,12000,0
1002882,2011,228000,3,24000,0
1006885,2011,54000,1,5400,0
1000794,2011,62000,1,9400,0
1006618,2011,55000,1,15125,0
1007042,2011,140000,2,12000,0
1006845,2011,30000,1,12000,0
1004131,2011,55000,1,10000,0
1007014,2011,190000,2,30000,14.02
1007010,2011,38492,1,6500,0
1006824,2011,30000,1,8000,0
1007009,2011,54000,1,3600,0
1006812,2011,80000,1,7100,333.73
1006806,2011,15000,1,2400,0
1002546,2011,21888,1,10950,881.11
1006769,2011,80000,1,4000,129.47
1006607,2011,64590,1,12600,0
1006616,2011,60000,1,12000,0
1006411,2011,136000,2,35000,0
1006405,2011,48000,1,25000,0
1006397,2011,70000,1,5200,0
1006590,2011,25000,1,8500,0
1006398,2011,64000,1,12000,1062.87
1006581,2011,47000,1,13000,0
1006579,2011,50400,1,1800,1800
1002142,2011,60000,1,10000,0
1006377,2011,88000,1,12475,0
1006387,2011,44000,1,3200,0
1004496,2011,40000,1,5500,0
1006564,2011,38500,1,14675,1563.61
1006158,2011,8000,1,2100,0
1006372,2011,28500,1,3825,179.11
1006364,2011,85000,1,23200,200
1006371,2011,100000,1,5000,0
1006338,2011,45600,1,12000,0
1006331,2011,74000,1,8500,0
980234,2011,76800,1,12000,0
1004491,2011,96000,1,31000,0
1006119,2011,55172,1,12600,0
1006114,2011,33000,1,7600,0
1006322,2011,16800,1,2750,0
997558,2011,72000,1,20000,0
887713,2011,45600,1,7000,0
995703,2011,80400,1,7000,0
1006097,2011,91200,1,24000,0
1004332,2011,90000,1,13200,0
1005015,2011,48000,1,6000,0
1006070,2011,185000,2,35000,0
1006067,2011,40000,1,4625,0
1006283,2011,65000,1,13000,0
1004936,2011,50000,1,11200,0
1006073,2011,150000,2,6000,0
998521,2011,65000,1,17600,2456.8
1006259,2011,27600,1,2500,0
1006032,2011,130000,2,15000,0
1006236,2011,36000,1,8000,345.36
1005967,2011,95000,1,15000,0
1005050,2011,51996,1,14000,0
1005988,2011,79200,1,3800,0
1005977,2011,110000,2,35000,8595.11
1004502,2011,14400,1,3000,0
1002214,2011,70000,1,5600,0
1005932,2011,85000,1,12000,0
1003910,2011,19200,1,6000,0
944529,2011,78000,1,27250,0
1000816,2011,45000,1,12000,0
1004713,2011,57600,1,25000,0
991475,2011,80000,1,13000,0
999662,2011,72000,1,8000,0
1005910,2011,104000,2,13600,0
1005896,2011,103800,2,30000,0
990546,2011,52000,1,8000,0
973082,2011,200000,2,30000,0
1005153,2011,63372,1,3000,0
1002366,2011,155000,2,24000,0
1005808,2011,90000,1,15000,0
1005865,2011,60000,1,9400,0
1005669,2011,57600,1,20000,0
994734,2011,97500,1,20000,0
1005831,2011,6000,1,1300,0
1000579,2011,45000,1,10000,0
1005837,2011,50000,1,8000,0
1000124,2011,33204,1,2800,0
809739,2011,77100,1,35000,0
1000138,2011,35004,1,2700,0
1005627,2011,90000,1,35000,14068.45
1004088,2011,76700,1,19000,0
998222,2011,70000,1,23000,0
1002729,2011,106000,2,12175,0
1004353,2011,62000,1,25000,0
1005792,2011,36000,1,10000,0
1004157,2011,52273,1,5000,0
1005145,2011,65000,1,12000,2075
1005067,2011,60000,1,25000,0
1005763,2011,95000,1,3500,0
1005771,2011,124000,2,16000,0
1005770,2011,148080,2,20000,0
1005579,2011,50000,1,7500,276.96
1005170,2011,40000,1,5000,0
1005168,2011,95000,1,35000,0
1005161,2011,100000,1,10000,513.39
1005156,2011,57000,1,10000,0
1005129,2011,90000,1,3600,0
1004939,2011,48000,1,5600,0
997339,2011,42000,1,14000,0
1004908,2011,21600,1,7575,0
1004899,2011,62500,1,23525,0
978833,2011,54000,1,10000,0
1003349,2011,92000,1,35000,0
1005073,2011,45760,1,9300,0
1002033,2011,38400,1,7000,0
1004826,2011,43200,1,8400,0
1003398,2011,70000,1,17000,0
1005052,2011,20000,1,5000,0
1004851,2011,75000,1,20000,0
1004844,2011,65000,1,3000,0
1004771,2011,42000,1,12000,0
1003613,2011,88000,1,15000,0
1004685,2011,96000,1,5500,0
1003976,2011,24000,1,1450,0
999267,2011,150000,2,30000,0
1004804,2011,50000,1,8000,0
1004991,2011,27600,1,7000,0
1004358,2011,60000,1,10000,0
998418,2011,102000,2,20000,0
1000142,2011,47000,1,6600,0
910281,2011,30000,1,6000,0
1004741,2011,120000,2,7000,0
1004545,2011,23400,1,4000,0
1004670,2011,59000,1,12350,15.4
1004484,2011,52000,1,10000,0
895589,2011,60000,1,12000,0
1004462,2011,75000,1,18400,868.51
1004453,2011,80000,1,24000,0
1004455,2011,54000,1,10000,0
1003345,2011,36000,1,20000,0
994833,2011,52800,1,15000,0
1004608,2011,26400,1,3600,0
981387,2011,25920,1,11325,0
880757,2011,68000,1,25000,0
1004403,2011,65000,1,3100,0
994821,2011,150000,2,20000,0
970906,2011,75000,1,14400,0
1004142,2011,31200,1,5850,0
1004390,2011,124800,2,5000,0
1004381,2011,45000,1,3000,0
994164,2011,88000,1,35000,0
1004123,2011,77000,1,12000,0
1004336,2011,55000,1,30000,0
1004324,2011,50000,1,20000,0
1004151,2011,43200,1,7000,403.16
1004145,2011,39000,1,8000,0
1004149,2011,28776,1,8000,0
1004136,2011,83000,1,5000,0
1004005,2011,85000,1,17500,0
1004138,2011,58800,1,9000,0
1004071,2011,79416,1,6000,0
1004134,2011,48662,1,8000,0
1004114,2011,30000,1,7200,0
1004112,2011,120000,2,7500,0
1004099,2011,24000,1,2500,0
953085,2011,40000,1,6000,0
1004274,2011,60000,1,13200,0
1002063,2011,52000,1,16800,0
1004215,2011,50000,1,7500,0
1004079,2011,41000,1,6000,0
890697,2011,35880,1,17950,0
1004240,2011,50000,1,9525,0
1004050,2011,65000,1,12000,0
1004229,2011,70116,1,5000,0
1004227,2011,74700,1,14000,0
1004057,2011,76800,1,13000,0
1003485,2011,57048,1,30000,0
1004175,2011,34320,1,9000,818.43
1004044,2011,55000,1,10000,380.25
928485,2011,40000,1,15850,0
1004019,2011,54000,1,6000,0
1004016,2011,96000,1,15000,0
1004013,2011,32500,1,8975,0
1004167,2011,40000,1,8000,0
1004168,2011,50000,1,11975,0
1001397,2011,110256,2,21000,0
1003994,2011,144000,2,11000,0
1003972,2011,200000,2,15000,0
1003925,2011,50000,1,8000,6189.77
987614,2011,68000,1,11200,0
1003896,2011,22000,1,3200,0
1003619,2011,50400,1,8400,0
1003771,2011,150000,2,2400,347.5
1003716,2011,62000,1,7000,0
1003713,2011,98000,1,6000,0
1003708,2011,68000,1,9600,652.03
1003704,2011,90000,1,13000,0
1003699,2011,50400,1,5150,0
1003669,2011,120000,2,15000,0
1003668,2011,90000,1,7500,0
977839,2011,38397,1,15850,32.13
1003645,2011,27040,1,6000,0
1002746,2011,35000,1,10000,0
1003633,2011,92000,1,15000,1279.71
1002456,2011,60000,1,1500,0
1002291,2011,79864,1,20000,2025.57
1003567,2011,65000,1,21000,0
1001407,2011,40008,1,12000,0
1002603,2011,93000,1,30000,0
1003593,2011,62208,1,12000,0
1003594,2011,60000,1,5000,0
1003549,2011,97000,1,30000,1118.61
1003568,2011,40000,1,11250,0
1003356,2011,60000,1,12000,0
1003525,2011,45000,1,7800,0
1003513,2011,81996,1,30000,0
1003335,2011,60000,1,17000,0
1003506,2011,94800,1,14000,0
997828,2011,35000,1,2500,0
1002809,2011,50000,1,15000,0
1003298,2011,95000,1,24000,0
1002150,2011,55000,1,9000,0
1003451,2011,30660,1,17050,737.78
1003267,2011,90000,1,3000,0
1003444,2011,30000,1,1925,0
1003229,2011,135000,2,35000,0
989598,2011,25995,1,6625,0
1002710,2011,40000,1,1000,0
1002635,2011,60000,1,21600,0
1002859,2011,107004,2,4200,0
1002894,2011,60000,1,12850,639.22
1002888,2011,36000,1,4800,0
1002790,2011,30000,1,4200,0
1003077,2011,148350,2,5000,0
1002880,2011,56033,1,16000,0
1002878,2011,98300,1,12800,0
1002862,2011,53313,1,19850,0
1001323,2011,90000,1,20000,0
999179,2011,45000,1,15000,0
1003045,2011,160000,2,8000,0
1003040,2011,60000,1,15000,0
1003047,2011,30000,1,3000,0
1003031,2011,50000,1,21850,0
998240,2011,115000,2,4000,0
1003025,2011,85800,1,34000,3150.03
1002813,2011,175000,2,20000,0
999532,2011,320000,3,28000,0
980552,2011,77000,1,14000,0
1002778,2011,80000,1,12000,0
862488,2011,114000,2,8000,0
1002722,2011,43000,1,10000,0
1002556,2011,140000,2,12000,0
1002681,2011,48000,1,16000,0
998475,2011,110000,2,17000,0
1002534,2011,54000,1,5000,23.14
1002680,2011,62000,1,2000,0
1002518,2011,90000,1,20000,0
1002584,2011,50000,1,10000,0
1002502,2011,39000,1,4500,0
1002509,2011,44000,1,4100,0
1002610,2011,43200,1,4200,0
1001953,2011,58000,1,12000,0
1002436,2011,78000,1,18000,0
1001258,2011,120000,2,35000,3232.45
1002589,2011,53000,1,10000,0
1001871,2011,30000,1,3000,0
968953,2011,60000,1,4425,0
841379,2011,180000,2,28000,0
1002575,2011,95000,1,35000,0
1002440,2011,53000,1,12000,10.1
1002443,2011,46525,1,4800,277.83
1002428,2011,82500,1,2400,0
1002562,2011,58000,1,31300,0
1002413,2011,64480,1,32250,0
1002419,2011,62000,1,3000,0
1002404,2011,39000,1,4000,182.9
1002337,2011,42656,1,15000,739.87
1001701,2011,65000,1,4800,0
1001573,2011,115000,2,14400,0
1002383,2011,160000,2,7000,0
1002303,2011,36000,1,5000,372.01
993621,2011,78500,1,20800,0
1002377,2011,42000,1,4200,0
997765,2011,62400,1,7200,0
999955,2011,47500,1,4200,0
1002259,2011,80000,1,18200,0
1001709,2011,60000,1,10000,0
1002062,2011,115000,2,22000,0
1002199,2011,84000,1,20000,0
1002202,2011,52000,1,3000,0
994522,2011,64800,1,2800,0
1002189,2011,48000,1,4000,0
1002026,2011,55000,1,3775,0
1002171,2011,40296,1,2500,0
978009,2011,116000,2,25000,0
1002165,2011,37200,1,6000,0
1001994,2011,38400,1,7500,350.23
994808,2011,66000,1,11625,502.65
1001414,2011,54996,1,20000,0
1001944,2011,36000,1,16000,0
1001581,2011,96000,1,6000,0
1001920,2011,20000,1,1000,0
1001752,2011,85000,1,12000,0
1001738,2011,99000,1,14000,0
1001743,2011,25200,1,2550,0
1001243,2011,60000,1,6000,0
1001727,2011,62400,1,3000,112.3
1001552,2011,35000,1,8000,0
904871,2011,40000,1,13250,0
1001689,2011,90000,1,11400,0
964950,2011,32000,1,8000,0
1001716,2011,35000,1,17500,0
1001868,2011,43000,1,5450,0
1001872,2011,120996,2,35000,0
1001792,2011,108996,2,22000,0
1001855,2011,72000,1,2400,0
1001838,2011,175000,2,20000,0
992362,2011,50000,1,19425,0
1001644,2011,100000,1,10000,0
998884,2011,48000,1,7500,0
890137,2011,135696,2,12650,0
1001640,2011,42000,1,10400,0
1001630,2011,104000,2,10000,0
998591,2011,87000,1,35000,0
1001623,2011,173467,2,10000,0
1001484,2011,40000,1,21725,1117.78
947469,2011,98000,1,30000,0
999176,2011,48000,1,10000,0
1001343,2011,65000,1,18000,4914.5
1001539,2011,66000,1,10000,0
1001480,2011,61900,1,27000,0
1001335,2011,42000,1,4200,0
1001320,2011,57000,1,10000,0
918617,2011,51713,1,14000,718.78
1001516,2011,31000,1,2500,0
1001151,2011,55000,1,3500,311.53
1001277,2011,70000,1,13000,0
999338,2011,55000,1,20000,0
1001157,2011,59800,1,12000,0
1001251,2011,57886,1,4000,0
1000989,2011,125000,2,7500,0
988119,2011,96000,1,35000,0
1001241,2011,85000,1,12000,0
1001416,2011,38400,1,16500,0
994018,2011,95000,1,8000,0
1000956,2011,60000,1,25000,0
1001200,2011,85000,1,15000,0
1000384,2011,98000,1,10000,0
999834,2011,77160,1,35000,0
1001175,2011,28200,1,2500,0
1001382,2011,69950,1,9750,0
1001185,2011,115000,2,9000,0
998983,2011,35004,1,17500,0
1001372,2011,86400,1,5000,0
1001365,2011,88000,1,2700,90.71
1001173,2011,96000,1,6000,0
1001172,2011,96000,1,9000,0
1001167,2011,28600,1,1000,0
1001134,2011,90000,1,12000,0
1000929,2011,31544,1,2200,0
1001116,2011,100000,1,23100,0
1001113,2011,28000,1,1200,0
1000918,2011,75000,1,14000,0
1000903,2011,53000,1,20000,0
1000288,2011,125000,2,21000,0
1001090,2011,74000,1,16000,0
1001086,2011,64000,1,8000,0
1001046,2011,68000,1,5150,0
1000045,2011,72000,1,14000,0
1001032,2011,36000,1,3500,0
1000790,2011,36000,1,12000,0
1000786,2011,120000,2,3000,0
1000967,2011,75000,1,30000,20.25
1000513,2011,26400,1,6000,0
1000497,2011,53000,1,14000,0
1000673,2011,60000,1,9000,0
1000483,2011,50000,1,13700,0
1000480,2011,96000,1,28000,0
1000468,2011,36400,1,9950,15.15
996000,2011,75000,1,35000,0
1000643,2011,63500,1,12000,0
997803,2011,21600,1,6000,0
1000396,2011,86000,1,15000,302.99
1000594,2011,43500,1,21750,5166.05
1000571,2011,206000,3,24000,0
1000309,2011,46000,1,11200,0
1000321,2011,32346,1,6000,489.25
996982,2011,22000,1,6500,0
971981,2011,75000,1,28000,0
989641,2011,165000,2,35000,0
1000304,2011,124000,2,14000,0
1000262,2011,107500,2,23000,1802.13
1000285,2011,43000,1,7000,0
992580,2011,95000,1,5000,0
1000267,2011,51000,1,10800,0
990514,2011,20868,1,5375,0
1000067,2011,72000,1,15000,0
1000253,2011,150000,2,7500,0
1000242,2011,86945,1,15000,0
1000033,2011,81708,1,12800,0
1000030,2011,72000,1,20000,0
993612,2011,62500,1,4000,0
1000007,2011,34992,1,5150,0
999981,2011,39000,1,5000,0
999983,2011,20000,1,10000,0
999989,2011,120000,2,8000,0
999669,2011,20000,1,8000,0
999746,2011,60000,1,12000,0
999951,2011,125000,2,4500,0
998128,2011,24000,1,8875,0
999744,2011,46200,1,12800,0
999914,2011,47000,1,10600,0
999918,2011,22968,1,1500,0
960257,2011,16000,1,6250,0
998252,2011,84000,1,7500,0
999708,2011,58600,1,7800,0
999905,2011,100800,2,20000,0
999894,2011,42000,1,10000,0
999701,2011,93000,1,2000,0
999879,2011,48000,1,5000,0
991306,2011,30720,1,2400,0
999668,2011,67000,1,10400,0
992300,2011,92000,1,25000,0
999667,2011,30000,1,9200,0
999672,2011,21040,1,8450,0
901982,2011,77000,1,12400,0
973424,2011,27000,1,8000,0
999844,2011,32000,1,3600,0
999639,2011,33600,1,2000,0
999816,2011,55536,1,16000,0
999497,2011,62000,1,16000,0
999634,2011,20000,1,1200,56.53
991421,2011,42000,1,4000,0
999797,2011,90000,1,3000,0
875809,2011,69500,1,16800,0
999583,2011,80000,1,15000,0
999763,2011,38000,1,8000,11.34
990118,2011,60000,1,12000,815.24
999354,2011,92000,1,12000,0
999548,2011,60000,1,12000,0
999335,2011,68000,1,32000,0
999331,2011,243000,3,34000,0
982018,2011,52000,1,14300,634.09
972572,2011,58000,1,14000,0
999492,2011,60000,1,30000,0
999074,2011,125000,2,35000,0
999295,2011,45000,1,9600,403.32
999292,2011,60000,1,6800,0
999276,2011,34000,1,5000,0
999469,2011,84000,1,12000,0
999468,2011,58000,1,15000,0
999250,2011,30000,1,10000,133.12
999248,2011,90000,1,35000,1594.79
999244,2011,77800,1,9000,0
999441,2011,76875,1,13750,0
994517,2011,80000,1,12025,0
900575,2011,50000,1,12000,0
999425,2011,52800,1,24000,0
991299,2011,50000,1,4800,0
991910,2011,80000,1,35000,0
999393,2011,55000,1,23400,0
999033,2011,39000,1,7000,0
999172,2011,83886,1,15000,0
999170,2011,85000,1,12000,0
999168,2011,39960,1,14500,0
998819,2011,125000,2,14975,0
999076,2011,65000,1,14000,0
999060,2011,61000,1,14000,0
998880,2011,48000,1,1500,64.84
998868,2011,82296,1,16800,0
998864,2011,178000,2,13000,0
998862,2011,68000,1,20000,0
998817,2011,70000,1,25000,0
998968,2011,54000,1,10000,0
998737,2011,180000,2,14000,0
998792,2011,90000,1,20000,0
998505,2011,88080,1,14500,0
998515,2011,60000,1,5850,306.59
981610,2011,70000,1,4000,282.25
974413,2011,50000,1,2400,0
998750,2011,78000,1,19700,0
998499,2011,26988,1,5800,1292.02
945434,2011,30000,1,11100,0
993433,2011,294000,3,15000,0
967889,2011,180000,2,12000,0
998559,2011,22800,1,3000,0
997964,2011,84996,1,6000,0
998555,2011,23964,1,2500,0
997996,2011,36000,1,6000,0
997741,2011,72000,1,12000,0
998689,2011,80000,1,12800,0
998530,2011,33000,1,9400,0
998523,2011,95000,1,27000,0
998694,2011,55000,1,27500,0
998704,2011,60000,1,20000,0
996693,2011,80000,1,15000,480.45
998112,2011,25000,1,7000,0
998488,2011,46750,1,12000,0
998474,2011,42000,1,3000,0
998469,2011,45000,1,10000,0
998470,2011,185000,2,35000,0
996672,2011,41000,1,6000,0
631407,2011,46000,1,10000,0
998616,2011,94000,1,16000,0
998596,2011,34800,1,4000,0
998590,2011,130000,2,13000,0
998587,2011,200000,2,20000,0
998396,2011,54000,1,27000,0
998386,2011,112440,2,9000,0
998359,2011,85000,1,6000,0
998370,2011,53000,1,3100,0
998097,2011,80000,1,5000,0
984625,2011,78000,1,16000,3016.61
998339,2011,125000,2,16800,0
994969,2011,36000,1,5000,0
996890,2011,105000,2,12350,0
998313,2011,35000,1,13000,0
998087,2011,68000,1,6000,0
998111,2011,84000,1,3900,0
998273,2011,34500,1,6400,0
758482,2011,74000,1,12000,0
998203,2011,120000,2,8900,0
998201,2011,38000,1,18000,0
998194,2011,75000,1,16800,729.53
996434,2011,50000,1,15000,0
956877,2011,75000,1,35000,19508.26
998014,2011,98000,1,20000,0
997879,2011,77954,1,12000,629.33
995914,2011,47000,1,8575,0
993894,2011,51928,1,6000,0
997954,2011,28000,1,7600,0
913851,2011,80000,1,35000,0
997753,2011,120000,2,10000,0
997748,2011,171996,2,30000,0
997750,2011,30000,1,3000,0
995648,2011,150000,2,35000,0
996517,2011,25000,1,8000,298.16
997328,2011,130000,2,35000,3816.53
997734,2011,23748,1,6100,293.41
997736,2011,120000,2,2000,0
997889,2011,30160,1,7500,0
997878,2011,42000,1,8800,0
997623,2011,48000,1,14725,0
997845,2011,33996,1,3000,0
997843,2011,85000,1,1000,0
997677,2011,68736,1,1200,0
997678,2011,87300,1,25000,0
997674,2011,36000,1,8000,0
997612,2011,72660,1,21600,0
996748,2011,35000,1,17500,9.34
936696,2011,85000,1,35000,0
997825,2011,40800,1,2000,0
997658,2011,158000,2,30000,0
987816,2011,56508,1,21250,0
997606,2011,25000,1,3000,0
997813,2011,98400,1,28100,0
997329,2011,74000,1,14000,404.71
997632,2011,66000,1,35000,0
997625,2011,49000,1,18225,0
993927,2011,75000,1,20000,0
997797,2011,60000,1,16000,0
993824,2011,105688,2,21000,0
997611,2011,14898,1,6250,0
996337,2011,54000,1,28200,0
916467,2011,77000,1,16000,0
997574,2011,41904,1,10000,0
997586,2011,35000,1,12000,0
884030,2011,101900,2,13600,0
906804,2011,106870,2,6000,0
997567,2011,109000,2,15000,0
997561,2011,80796,1,5000,0
970334,2011,33640,1,12000,0
997570,2011,105000,2,28000,0
997553,2011,50000,1,15000,0
994409,2011,150000,2,12000,0
997543,2011,85000,1,26400,0
997346,2011,80400,1,12000,0
997343,2011,102400,2,9600,0
997340,2011,60500,1,5000,0
997530,2011,82000,1,9200,0
994159,2011,61104,1,4400,0
993535,2011,90000,1,12000,0
997303,2011,56000,1,9800,0
997299,2011,130000,2,6000,0
997281,2011,33600,1,5500,0
997488,2011,60000,1,5000,0
997490,2011,85000,1,5600,213.7
997273,2011,179000,2,11200,0
987384,2011,100000,1,30000,0
873910,2011,62000,1,15000,0
923728,2011,80000,1,10000,0
997241,2011,45600,1,8400,697.96
997442,2011,18840,1,3000,0
960175,2011,22000,1,5875,811.37
979576,2011,120000,2,20000,0
997204,2011,60000,1,14000,752.15
997381,2011,75000,1,7200,0
997139,2011,78840,1,15000,0
996889,2011,36396,1,5000,0
996934,2011,49800,1,13200,0
996349,2011,60000,1,13200,0
996937,2011,41000,1,5000,0
996417,2011,113000,2,14000,0
996415,2011,86000,1,14000,0
980336,2011,40000,1,20000,0
996919,2011,96552,1,20000,0
996440,2011,75000,1,35000,1565.95
991402,2011,26400,1,13200,0
997090,2011,60000,1,12000,0
994715,2011,42996,1,18825,0
996831,2011,75000,1,8000,0
996881,2011,69000,1,13250,0
996255,2011,77004,1,12000,1880.98
994697,2011,240000,3,12000,0
927958,2011,70000,1,10000,0
996861,2011,78000,1,3000,0
986011,2011,45000,1,10000,0
997047,2011,74603,1,5300,0
996550,2011,63900,1,22000,5715.04
996855,2011,60000,1,10000,0
996851,2011,75000,1,9250,0
996847,2011,75000,1,9000,0
995281,2011,42000,1,14000,703.71
996815,2011,37000,1,5000,0
946504,2011,40000,1,15000,0
996999,2011,80000,1,17800,0
996814,2011,95000,1,15000,498.21
988640,2011,21000,1,8000,0
996977,2011,27000,1,1500,86.05
980136,2011,142000,2,35000,0
996790,2011,70000,1,15000,0
995714,2011,78500,1,24000,0
978623,2011,80000,1,15000,0
949898,2011,57500,1,19000,0
996559,2011,75000,1,21000,0
996558,2011,71000,1,12000,0
987047,2011,108000,2,35000,0
996712,2011,42000,1,3125,0
977077,2011,75000,1,16000,0
996498,2011,97000,1,5000,0
996624,2011,68000,1,20000,0
994135,2011,90000,1,24000,0
996680,2011,138000,2,32000,0
996679,2011,60000,1,7000,0
978549,2011,18000,1,5500,182.7
996662,2011,34349,1,5000,0
996439,2011,86000,1,8400,0
994355,2011,100000,1,30000,0
950084,2011,75000,1,6625,0
996597,2011,60000,1,8000,0
996595,2011,40000,1,4000,123.66
996437,2011,28080,1,4200,195.99
996412,2011,130000,2,20000,0
988457,2011,180000,2,6000,0
995297,2011,36000,1,5175,0
996366,2011,51630,1,2500,0
996048,2011,174996,2,30000,0
994660,2011,44000,1,16000,0
996150,2011,35000,1,3700,112.57
996119,2011,96000,1,10000,0
973935,2011,34000,1,12000,0
996294,2011,185232,2,35000,0
989612,2011,69500,1,12000,0
996273,2011,96575,1,21000,0
995848,2011,65000,1,6000,0
994994,2011,47700,1,12375,0
995815,2011,158367,2,12000,0
995862,2011,80000,1,8400,0
996199,2011,62004,1,8000,347.57
996074,2011,60000,1,25000,0
996065,2011,27576,1,12000,0
996053,2011,62000,1,13800,699.11
993379,2011,26400,1,7500,0
990791,2011,48000,1,15000,0
996235,2011,132000,2,8000,0
985811,2011,44000,1,15000,0
996011,2011,49200,1,15025,0
993542,2011,150000,2,30000,0
994133,2011,60000,1,20000,0
996195,2011,57000,1,12000,0
918287,2011,70000,1,31825,0
